"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,827,845,867,901,915,940,958,974,1015,1101,1191,1310,1486,1690,1898,1953,2058,2102,2015,1934,1989,2007,2204,2466,3080,3453,3668,3451,2882,2613,2603,2533,2534,2437,2662,2534,2579,2577,2479,2474,2427.88,2690.63,2880.2,3081.15,3364.63,4426.34,8445.65,9712.23,11690.14,12914.85,21167.74,24845.04,27571.16,33419.89,35569.71,36615.71,41277.76,47562.32,47161.28,42037.9,43841,46255,43209,41907,37822,33317,31047.83,28528.95
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787,1888.7966,1990.5932,2092.3898,2194.1864,2295.9831,2397.7797,2499.5763,2601.3729,2703.1695,2804.9661,2906.7627,3008.5593,3110.3559,3212.1525,3313.9492,3415.7458,3517.5424,3619.339,3721.1356,3822.9322,3924.7288,4026.5254,4128.322,4230.1186,4331.9153,4433.7119,4535.5085,4637.3051,4739.1017,4840.8983,4942.6949,5044.4915,5146.2881,5248.0847,5349.8814,5451.678,5553.4746,5655.2712,5757.0678,5858.8644,5960.661,6062.4576,6164.2542,6266.0508,6367.8475,6469.6441,6571.4407,6673.2373,6775.0339,6876.8305,6978.6271,7080.4237,7182.2203,7284.0169,7385.8136,7487.6102,7589.4068,7691.2034,7793,7894.7966,7996.5932,8098.3898,8200.1864,8301.9831,8403.7797,8505.5763,8607.3729,8709.1695,8810.9661,8912.7627,9014.5593,9116.3559,9218.1525,9319.9492,9421.7458,9523.5424,9625.339,9727.1356,9828.9322,9930.7288,10032.5254,10134.322,10236.1186,10337.9153,10439.7119,10541.5085,10643.3051,10745.1017,10846.8983,10948.6949,11050.4915,11152.2881,11254.0847,11355.8814,11457.678,11559.4746,11661.2712,11763.0678,11864.8644,11966.661,12068.4576,12170.2542,12272.0508,12373.8475,12475.6441,12577.4407,12679.2373,12781.0339,12882.8305,12984.6271,13086.4237,13188.2203,13290.0169,13391.8136,13493.6102,13595.4068,13697.2034,13799,13976.8571,14154.7143,14332.5714,14510.4286,14688.2857,14866.1429,15044,15478,15927,16361,16660,16541,16866,16898,17661,18779,17247,15350.63,13214.39,12207.18,12070.06,12881.28,13547.66,15074.78,15593.01,15335.11,16806.97,17696.61,18589.15,19771.74,20803.76,22518.54,24578.82,26177.87,24429.02,20538.05,20713.43,21997,23026,23436,24146,24493,24857,26254.2,27408.66
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,623,628,638,658,663,673,682,684,706,783,861,1017,1047,1172,1320,1341,1431,1329,1350,1704,1722,1889,1902,2204,2856,3142,3083,3030,2990,2946,3049,3005,2888,2858,2812,3210,3403,3492,3668,3881,3851.29,3901.4,3982.28,4134.21,4383.68,4514.55,4620.92,4712.54,4827.29,4894.52,4976.9,5136.72,5377.56,5559.47,5867.23,6187.77,6467.82,6791.39,7011.1,7192.75,7389,7552,7805,7927,7969,7881,7963.29,8068.21
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,630,636,662,650,673,682,665,674,681,701,722,736,818,840,872,888,907,902,917,948,968,995,1004,993,972,974,977,952,999,1033,1009,980,999,956,880,920,980,969,956,915,810.79,708.37,699.23,731.75,744.14,782.99,815.15,786.28,761.9,771.73,783.9,793.91,764.53,771.47,829.24,880.65,936.37,989.98,1043.53,1106.38,1199,1287,1365,1459,1553,1635,1753.32,1838.49
Finland,1313,1319.8667,1326.7333,1333.6,1340.4667,1347.3333,1354.2,1361.0667,1367.9333,1374.8,1381.6667,1388.5333,1395.4,1402.2667,1409.1333,1416,1422.8667,1429.7333,1436.6,1443.4667,1450.3333,1457.2,1464.0667,1470.9333,1477.8,1484.6667,1491.5333,1498.4,1505.2667,1512.1333,1519,1519.3,1519.6,1519.9,1520.2,1520.5,1520.8,1521.1,1521.4,1521.7,1522,1527,1428,1527,1545,1516,1527,1412,1599,1755,1817,1796,1825,1902,1919,1930,2007,1930,1870,1860,1841,1769,1918,1961,1943,1962,2034,2034,2075,2115,2201,2152,2040,2138,2230,2378,2503,2589,2659,2562,2659,2608,2536,2687,2759,2777,2860,2923,2915,3003,3038,3091,3223,3365,3190,3000,3017,2520,2184,2643,2942,3003,3280,3486,3545,3711,3813,4076,4315,4331,4250,4114,4065,4307,4763,4930,5227,5485,5721,5432,5133,5295,5303,5893,5874,5499,5871,5925,6307,6604,6779,7286,7450,7415,7973,8284,8440,8751,8725,9172,9931,10613,10869,11148,11647,12226,12471,12667,12900,14151,15266,15565,16654,17669,18109,18237,18104,18100,18425,19657,20640,20935,21495,21944,22486,23148,23621,24519,25644,27012,26884,25174.9,24219.76,23943.74,24797.66,25761.62,26637.27,28239.87,29715.34,30986.89,32689.77,33481.68,33986.55,34607.22,35888.61,36787.26,38160.7,39998.53,40129.65,36662.61,37615.11,38432,37704,37246,36858,36836,37239,38366.56,38896.7
"Soviet Union",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379,1326,1549,1490,1387,1380,1264,1385,1568,1784,1651,1819,1788,1835,1948,1906,1953,2123,1977,2185,1935,1849,1776,1940,2015,2149,1986,2146,2254,2152,2216,1969,1729,1058,913,917,838,974,1122,1420,1776,1994,2077,2184,2209,2308,2330,2294,2380,2598,2971,3174,3437,3427,3566,3417,3355.6667,3294.3333,3233,3171.6667,3110.3333,3049,3389,3829,4181,4529,4473,4682,4803,4951,5281,5684,5700,6020,5848,6288,6532,6599,6352,7076,7387,7657,7911,8292,8329,8886,9033,8995,9658,9844,9779,10143,10288,10455,10316,10245,10254,10418,10659,10694,10692,11035,11081,11226,11336,10989,10388.25,8977.55,8199.73,7166.39,6887.73,6786.94,7031.83,6975.52,7419.68,8193.52,8850.16,9487.5,10390.94,11428.94,12426.28,13749.92,15215.92,16226.7,15416.6,16344.52,17391,18005,18447,18730,18479,18635,19152.38,19539.15
Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,895.95,913.9,931.85,949.8,967.75,985.7,1003.65,1021.6,1039.55,1057.5,1075.45,1093.4,1111.35,1129.3,1147.25,1165.2,1183.15,1201.1,1219.05,1237,1245.6,1254.2,1262.8,1271.4,1280,1288.6,1297.2,1305.8,1314.4,1323,1345.8,1368.6,1391.4,1414.2,1437,1459.8,1482.6,1505.4,1528.2,1551,1551,1551,1551,1545.5714,1540.1429,1534.7143,1529.2857,1523.8571,1518.4286,1513,1529,1551,1608,1699,1758,1854,1798,1929,2002,1935,1851,1655,1683,1722,1672,1863,1868,1991,2072,2054.25,2036.5,2018.75,2001,1983.25,1965.5,1947.75,1930,2273,2463,2276,2335,2125,2289,2335,2721,2560,3045,3084,3547,3778,3950,4041,4481,4941,4981,5311,5378,5523,6001,6288,6730,6948,7226,7767,7976,8207,8780,9283,9873,10037,10106,10080,9907,10029,10009,10299,10119,9884,9887,9000,7867.96,6506.9,5552.54,5851.69,6285.91,6938.21,7697.68,8152.85,8035.61,8472.59,8827.68,9266.39,9686.03,10317.23,10881.87,11598.98,12461.67,13125.14,14028.42,14250.79,14540,14331,14500,14627,14971,15416,15960.84,16558.31
France,1809,1953,1875,1934,1986,1898,1949,1908,1897,1946,1898,1926,2091,2053,2056,2125,2090,2118,2211,2130,2276,2321,2260,2370,2444,2359,2356,2606,2437,2506,2546,2499,2652,2515,2627,2577,2687,2836,3029,2828,3016,2820,3051,3145,3169,3067,3083,2890,3159,3198,2990,3027,3312,3064,3438,3537,3233,3390,3333,3113,3379,3497,3647,3647,3591,3518,3566,3585,3617,3701,3787,3877,3974,4041,4186,4095,4280,4207,4399,4640,4584,4505,4423,4513,4538,4613,4691,4894,4854,5048,4726,5180,5601,5555,5158,5177,5520,4748,3819,4481,5144,4901,5754,5984,6661,6641,6773,6621,7063,7508,7224,6751,6311,6757,6682,6513,6765,7152,7119,7640,6443,5274,4752,4559,3861,4101,6145,6596,7002,7884,8266,8705,8869,9060,9428,9881,10278,10779,10927,11124,11792,12302,12859,13330,14057,14609,15213,15792,16365,17352,18187,18881,19549,20441,20902,20653,21465,22177,22698,23326,23537,23655,24120,24300,24519,24755,25238,25756,26763,27576,28129,28294.26,28619.8,28336.16,28907.98,29418.86,29736.64,30341.81,31323.08,32284.61,33409.68,33920.1,34152.77,34292.03,35093.82,35495.46,36166.16,36845.69,36761.79,35534.93,36086.73,36691,36571,36632,36527,36827,37124,37895,38515.92
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958,3049,3143,3237,3335,3437,3539,3642,3749,3857,3982,4415,4497,4599,4616,4626,4761,4882,4927,5252,5587,6027,6559,6935,9083,9985,12747,10849,8013,8091,8402,8625,8099,8281,8612,8131,7818,6320,6982,7422,7646,8296.57,8194.5,8551.06,9192.56,9833.99,10389.21,11202.84,11758.16,10648.09,10637.8,11104.55,11141.46,11665.83,12022.51,12437.96,12342.78,13455.61,13330.25,13617.9,14926.7,16403,16932,17532,18053,18389,18413,17963.01,17613.56
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982,1015,1022,1036,1068,1074,1086,1097,1097,1129,1167,1318,1262,1232,1274,1368,1545,1548,1519,1629,1422,1376,1334,1411,1452,1497,1436,1417,1446,1360,1325,1521,1581,1482,1462,1451,1422,1406,1417,1407,1400,1390.71,1391.41,1385.59,1345.04,1317.24,1336.85,1308.49,1324.92,1385.63,1440.86,1495.09,1473.4,1478.96,1585.8,1541.61,1530.68,1557.85,1618.44,1692.64,1772.73,1669,1725,1767,1743,1786,1788,1819.41,1882.24
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9456,9607.8571,9759.7143,9911.5714,10063.4286,10215.2857,10367.1429,10519,11053,11611,12234,13128,13868,13839,13707,14665,14161,12140,9535.05,5286.92,3792.62,3463.48,3610.84,4030.88,4480.9,4619.9,4763.35,4891.66,5125.13,5406.95,6013.01,6342.71,6849.79,7398.05,8300.14,8461.92,8062.08,8443.44,8946,9491,9829,10297,10603,10899,11430.72,11984.9
Germany,1572,1595.4667,1618.9333,1642.4,1665.8667,1689.3333,1712.8,1736.2667,1759.7333,1783.2,1806.6667,1830.1333,1853.6,1877.0667,1900.5333,1924,1947.4667,1970.9333,1994.4,2017.8667,2041.3333,2064.8,2088.2667,2111.7333,2135.2,2158.6667,2182.1333,2205.6,2229.0667,2252.5333,2276,2244,2273,2252,2300,2263,2440,2541,2509,2495,2613,2523,2622,2788,2837,2821,2823,2815,2966,2965,2931,2896,3078,3186,3386,3366,3301,3241,3352,3234,3174,3228,3258,3416,3472,3532,3524,3626,3732,3792,3870,3821,3936,4089,4141,4281,4368,4423,4540,4631,4758,4576,4611,4795,4914,4948,5024,5172,5187,5220,5337,5432,5617,5815,4876,4621,4678,4705,4755,4122,4457,4906,5310,4383,5099,5630,5746,6282,6519,6457,6333,5821,5359,5668,6150,6567,7095,7468,7960,8617,8612,9103,9149,9389,9698,7195,3534,3883,4517,5231,6186,6704,7257,7818,8364,9240,9846,10348,10739,11440,12282,12675,13106,13367,14062,14642,14964,14979,15723,16641,17277,17657,18301,19074,19228,19193,20218,20837,21447,22305,22497,22553,22380,22840,23564,24133,24657,25027,25759,26393,25391,26769.96,27385.06,27250.7,28140.06,28868.95,29349.98,30186.94,31129.58,32087.6,33367.28,34260.29,34590.93,34716.44,35528.71,36205.58,38014.14,39752.21,40715.43,38962.94,41109.58,43189,43320,43413,43922,44293,44689,45619.78,46177.62
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,712.6744,725.3488,738.0233,750.6977,763.3721,776.0465,788.7209,801.3953,814.0698,826.7442,839.4186,852.093,864.7674,877.4419,890.1163,902.7907,915.4651,928.1395,940.814,953.4884,966.1628,978.8372,991.5116,1004.186,1016.8605,1029.5349,1042.2093,1054.8837,1067.5581,1080.2326,1092.907,1105.5814,1118.2558,1130.9302,1143.6047,1156.2791,1168.9535,1181.6279,1194.3023,1206.9767,1219.6512,1232.3256,1245,1259.6757,1274.3514,1289.027,1303.7027,1318.3784,1333.0541,1347.7297,1362.4054,1377.0811,1391.7568,1406.4324,1421.1081,1435.7838,1450.4595,1465.1351,1479.8108,1494.4865,1509.1622,1523.8378,1538.5135,1553.1892,1567.8649,1582.5405,1597.2162,1611.8919,1626.5676,1641.2432,1655.9189,1670.5946,1685.2703,1699.9459,1714.6216,1729.2973,1743.973,1758.6486,1773.3243,1788,1808,1728,1916,2099,1913,1970,1978,1892,2106,2197,2212,2257,2270,2254,2220,2158,2134,2101,2112,2270,2377,2235,2227,2319,1988,1878,1882,2008,1929,1844,1820,1661,1487,1530,1559,1575,1605,1648,1685,1693,1742.63,1771.6,1791.11,1813.61,1856.57,1907.93,1964.91,2017.99,2066.74,2100.29,2143.11,2192.02,2256.82,2329.52,2411.29,2503.96,2553.17,2725.79,2793.87,2946.04,3283,3508,3683,3747,3809,3878,4103.56,4267.07
Greece,,,,,,,,,,,,,,1537,1635,2138,2067,2120,2230,2020,1932,1918,1959,1653,1602,1543,1691,1441,1554,1591,1607,1969,1663,1822,1908,2007,1757,2278,2197,2161,2125,2262,2283,2039,1854,1981,1890,1997,2020,1992,1938,1859,1806,2128,2013,1929,1921,1804,1985,2063,2028,1970,2098,2091,2351,2536,2426,2511,2566,2391,2257,1967,2053,2185,2233,2149,2359,2004,2165,2209,1972,1890,2423,2367,2498,2560,2530,2565,2550,2601,2592,3231,3135,1876,2394,1822,1549,1352,2279,2031,2284,3057,3129,3169,3279,3411,3475,3539,3561,3733,3599,3402,3649,3818,3854,3953,3913,4414,4267,4205,3543,2987,2517,2115,1779,1495,2209,2810,2866,2979,3052,3287,3272,3681,3759,4007,4313,4557,4723,4846,5015,5408,5577,6122,6601,7187,7570,7892,8394,9191,9900,10559,11795,12202,11716,12309,12919,13158,13860,14193,14300,14180,14153,14132,14453,14850,15047,14944,15596,16117,15964,16409.69,16545.96,16331.31,16724.29,17148.2,17719.56,18588.3,19378.71,20076.56,20965.33,21913.8,22893.96,24380.07,25780.39,26091.52,27731.11,28822.92,28907.93,27839.9,26517.47,24349,22693,22118,22344,22442,22574,22959.12,23450.77
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,2203,2058,2240,2397,2327,2327,2453,2482,2742,2831,2582,2200,2165,2410,2729,3674,3516,3545,3916,4371,4503,4463,2925,2775,2761,3191,3148,3169,3365,3323,3263,3226,3239,3194,3170,3347,3424,3470,3524,3496,3532,3543,3762,3814,3900,4033,4114,4385,4497,4653,4801,5037,5255,5461,5439,5705,6005,6156,6298,6384,6256,5903,5585,5469,5292,5136,5098,5086,5144,5165,5166.55,5303.6,5382.98,5414.54,5501.04,5511.9,5601.21,5730.65,5824.88,5860.27,5882.72,5980.24,6004.14,6070.19,6130.48,6305.82,6545.75,6604.68,6488.65,6526.46,6650,6714,6829,6981,7138,7221,7308.27,7402.11
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,542,550,563,587,598,610,622,630,655,671,703,741,689,720,756,759,767,776,784,795,822,826,821,848,854,905,858,897,869,872,859,858,850,824,821,819,826,856,869,861,827.01,833.23,862.73,882.49,906.26,927.13,976.5,1010.79,1031.38,1046.57,1090.65,1148.54,1146.34,1159.83,1186.6,1188.48,1253.41,1290.4,1255.24,1291.7,1347,1397,1421,1399,1364,1417,1562.51,1606.47
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,489,516,547,652,622,703,744,762,765,800,851,899,932,1027,1097,1165,1232,1270,1333,1395,1333,1412,1411,1458,1479,1443,1317,1465,1468,1207,1173,1195,1129,1162,1184,1146,1183,1235,1259,1270,1282.73,1287.28,1280.34,1284.93,1310.19,1337.47,1388.1,1130.81,1256.08,1230.64,1233.07,1196.23,1181.94,1194.67,1226.56,1233.81,1252.57,1270.72,1292.03,1329.37,1413,1361,1378,1355,1393,1436,1482.97,1501.41
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1776,1785,1784,1782,1790,1788,1860,1771,1884,1776,1897,1752,1855,1734,1809,1702,1828,1675,1604,1588,1546,1482,1510,1527,1567,1651,1635,1678,1742,1726,1835,1808,1859,1959,2063,1964,1855,1835,1803,1776,1729,1682,1701,1619,1602,1628.72,1535.97,1443.18,1262.34,1378.54,1426.41,1456.23,1480.58,1513.33,1520.73,1501.1,1494.18,1495.89,1439.21,1461.8,1493.04,1541.77,1555.49,1604.11,1556.55,1648,1674,1722,1749,1742,1728,1725.61,1729.04
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957,1924,2012,1924,1753,2042,1991,2161,2377,2303,2402,2402,2109,1940,1860,1744,1741,1632,1698,1714,1782,1747,1557,1548,1545,1873,1969,2048,2045,2013,2018,2066,2083,2184,1997,1986,2080,2107,2106,2090,2147,2130,2174,2177,2209,2314,2364,2410,2463,2396,2391,2404,2448,2544,2797,2764,2954,3153,3346,3382,3282,3231,3076,2947,2968,2982,2898,2970,3009,3045,2960,2993.12,3094.55,3216.88,3105.97,3163.83,3210.27,3303.27,3332.91,3215.18,3335.72,3365.23,3431.25,3527.12,3686.67,3851.06,4045.3,4237.3,4358.76,4200.16,4305.89,4421,4518,4561,4620,4706,4796,4941.3,5041.64
"Hong Kong",1132,1134.48,1136.96,1139.44,1141.92,1144.4,1146.88,1149.36,1151.84,1154.32,1156.8,1159.28,1161.76,1164.24,1166.72,1169.2,1171.68,1174.16,1176.64,1179.12,1181.6,1184.08,1186.56,1189.04,1191.52,1194,1196.48,1198.96,1201.44,1203.92,1206.4,1208.88,1211.36,1213.84,1216.32,1218.8,1221.28,1223.76,1226.24,1228.72,1231.2,1233.68,1236.16,1238.64,1241.12,1243.6,1246.08,1248.56,1251.04,1253.52,1256,1281.5349,1307.0698,1332.6047,1358.1395,1383.6744,1409.2093,1434.7442,1460.2791,1485.814,1511.3488,1536.8837,1562.4186,1587.9535,1613.4884,1639.0233,1664.5581,1690.093,1715.6279,1741.1628,1766.6977,1792.2326,1817.7674,1843.3023,1868.8372,1894.3721,1919.907,1945.4419,1970.9767,1996.5116,2022.0465,2047.5814,2073.1163,2098.6512,2124.186,2149.7209,2175.2558,2200.7907,2226.3256,2251.8605,2277.3953,2302.9302,2328.4651,2354,2400.7027,2447.4054,2494.1081,2540.8108,2587.5135,2634.2162,2680.9189,2727.6216,2774.3243,2821.027,2867.7297,2914.4324,2961.1351,3007.8378,3054.5405,3101.2432,3147.9459,3194.6486,3241.3514,3288.0541,3334.7568,3381.4595,3428.1622,3474.8649,3521.5676,3568.2703,3614.973,3661.6757,3708.3784,3755.0811,3801.7838,3848.4865,3895.1892,3941.8919,3988.5946,4035.2973,4082,3688,3846,3982,4124,4280,4450,4626,4799,4957,5088,5169,5780,6381,6664,7414,7412,7474,7696,8534,9250,9787,10632,11717,11719,11456,12929,13986,14689,15903,17086,18301,18527,19349,21042,20883,22823,25414,27063,27377,27960,29008.7,30202.54,31242.2,32219.36,31941.91,32261.8,33385.82,30866.43,31134.17,32894.01,32734.2,33038.15,33594.32,36052.99,38191.9,40172.85,42230.89,42635.48,41076.23,43170.55,44532,44904,46040,47038,47777,48330,49918.6,50839.37
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,1771.35,1801.7,1832.05,1862.4,1892.75,1923.1,1953.45,1983.8,2014.15,2044.5,2074.85,2105.2,2135.55,2165.9,2196.25,2226.6,2256.95,2287.3,2317.65,2348,2381.3,2414.6,2447.9,2481.2,2514.5,2547.8,2581.1,2614.4,2647.7,2681,2731.7,2782.4,2833.1,2883.8,2934.5,2985.2,3035.9,3086.6,3137.3,3188,3240,3292,3344,3255.4286,3166.8571,3078.2857,2989.7143,2901.1429,2812.5714,2724,2805,2886,2967,3048,3633,3446,3566,3849,3947,3832,3615,3494,3784,3778,3939,4173,4053,4232,4524,4186,4186,4372,3964.75,3557.5,3150.25,2743,2828,3507,3752,3953,4296,4403,4441,4543,4894,4632,5051,5367,5553,5816,6083,6315,6644,6994,7029,7406,7801,7865,8069,8015,8349,8505,8920,9111,9253,9231,9765,9967,9964,10052,10123,10493,10401,10696,10452,10678,10861,11207,11003,10296,9255.91,9153.92,9294.46,9772.22,10134.83,10359.18,10942.33,11663.03,12316.72,13129.27,13933.56,14899.31,15829.9,16999.01,18140.62,19253.06,19763.79,20380.63,19461.07,20036.33,20886,20631,21126,22040,22788,23279,24349.96,25622.81
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8498,8080,8823,8886,9446,10096,10323,10079,10568,10702,10959,10728,11435,12366,13386,14100,15058,14642,13648,13880,14830,16606,17366,18277,19054,18935,19877,21465,22579,23443,24528,25284,25477,24605,25357,25990,27439,29576,28934,28652,28760,28258.02,26859.28,26833.8,27457.81,27235.83,28277.79,29939.14,31444.62,32186.93,33108.29,33794.45,33470.49,33920.71,36209.24,37884.06,38707.21,41111.15,40810.23,37701.85,36272.69,36740,36990,38258,38563,39727,42085,42978.23,43438.54
India,,937,937.8,938.6,939.4,940.2,941,941.8,942.6,943.4,944.2,945,944.9,944.8,944.7,944.6,944.5,944.4,944.3,944.2,944.1,944,944.3333,944.6667,945,945.3333,945.6667,946,946.3333,946.6667,947,947,941.9,936.8,931.7,926.6,921.5,916.4,911.3,906.2,901.1,896,890.8889,885.7778,880.6667,875.5556,870.4444,865.3333,860.2222,855.1111,850,852,854,856,858,860,862,864,866,868,870,872,874,876,878,904,874,912,918,891,931,843,910,931,944,920,850,1004,1004,925,955,969,1044,1052,1050,1025,1047,979,987,1116,1111,1101,1098,1073,1130,1101,1132,1111,968,1100,1012,1082,1117,1070,1111,1113,1137,1125,1125,1160,1157,1133,1130,1116,1111,1084,1111,1078,1065,1074,1093,1101,1082,1113,1089,1058,991,985,983,995,987,993,1003,1047,1071,1078,1117,1084,1141,1143,1200,1208,1208,1242,1309,1229,1215,1286,1290,1347,1384,1364,1329,1360,1344,1430,1417,1494,1540,1427,1495,1557,1570,1663,1690,1720,1755,1793,1938,2024,2087,2062.31,2115.26,2176.43,2254.9,2355.96,2475.57,2514.02,2611.78,2707.74,2753.09,2837.86,2870.92,3035.92,3212.51,3396.65,3629.41,3870.7,4030.65,4270.71,4525.75,4768,4932,5172,5458,5794,6125,6449.11,6806.5
Indonesia,827,837,835,837,795,818,867,874,858,834,822,811,811,840,867,838,821,862,859,843,883,877,878,861,832,783,759,748,775,746,724,744,717,743,711,746,797,764,815,816,819,824,770,773,764,784,800,826,800,787,810,811,830,813,802,832,827,838,864,859,1041,1097,1054,1030,1108,1108,1089,1090,1081,1070,1030,1049,1081,1103,1106,1097,1092,1092,1084,1127,1151,1121,1087,1135,1138,1140,1157,1175,1160,1205,1264,1309,1315,1361,1345,1349,1344,1333,1358,1468,1409,1395,1417,1428,1486,1497,1565,1645,1685,1702,1704,1568,1481,1470,1465,1478,1543,1694,1655,1639,1766,1808,1726.875,1645.75,1564.625,1483.5,1402.375,1321.25,1240.125,1159,1280,1356,1401,1451,1517,1537,1533,1613,1530,1570,1613,1690,1653,1557,1583,1567,1535,1470,1580,1739,1882,1946,2117,2375,2439,2386,2536,2670,2727,2810,2981,3119,2941,2994,3134,3143,3269,3370,3500,3747,4007,4310.78,4536.41,4837.13,5140.03,5494.9,5851.3,6055.85,5203.58,5186.71,5384.39,5526.15,5720.28,5938.88,6180.91,6482.01,6782.62,7157.31,7633.17,7935.84,8386.43,8849,9285,9703,10090,10484,10911,11364.55,11851.74
Iran,877,878.58,880.16,881.74,883.32,884.9,886.48,888.06,889.64,891.22,892.8,894.38,895.96,897.54,899.12,900.7,902.28,903.86,905.44,907.02,908.6,910.18,911.76,913.34,914.92,916.5,918.08,919.66,921.24,922.82,924.4,925.98,927.56,929.14,930.72,932.3,933.88,935.46,937.04,938.62,940.2,941.78,943.36,944.94,946.52,948.1,949.68,951.26,952.84,954.42,956,963.4186,970.8372,978.2558,985.6744,993.093,1000.5116,1007.9302,1015.3488,1022.7674,1030.186,1037.6047,1045.0233,1052.4419,1059.8605,1067.2791,1074.6977,1082.1163,1089.5349,1096.9535,1104.3721,1111.7907,1119.2093,1126.6279,1134.0465,1141.4651,1148.8837,1156.3023,1163.7209,1171.1395,1178.5581,1185.9767,1193.3953,1200.814,1208.2326,1215.6512,1223.0698,1230.4884,1237.907,1245.3256,1252.7442,1260.1628,1267.5814,1275,1314.6486,1354.2973,1393.9459,1433.5946,1473.2432,1512.8919,1552.5405,1592.1892,1631.8378,1671.4865,1711.1351,1750.7838,1790.4324,1830.0811,1869.7297,1909.3784,1949.027,1988.6757,2028.3243,2067.973,2107.6216,2147.2703,2186.9189,2226.5676,2266.2162,2305.8649,2345.5135,2385.1622,2424.8108,2464.4595,2504.1081,2543.7568,2583.4054,2623.0541,2662.7027,2702.3514,2742,2668,2597,2531,2464,2397,2541,2817,3057,3226,3437,3622,3586,3867,4026,4388,4686,5062,5659,6212,6677,7296,8247,8706,9210,9377,10665,10205,8710,7678,6334,5887,6535,7108,6951,6853,5984,5713,5249,5303,5620,6380.55,7036.32,6914.77,6884.71,7093.73,7746.41,8113.72,8458.39,8714.63,9104.76,9620.63,10467.37,11502.85,12404.32,13110.14,14185.75,15467.11,15739.98,16575.07,17751.33,18024,16745,16248,16493,16253,16783,17686.8,17011.3
